id,WEBサイトのアドレス,会場(投稿),主催,開催年度,多言語対応の有無,バリアフリー対応の有無,組織委員会の認証の有無,画像等データの有無
4757,https://www.artscouncil-tokyo.jp/ja/events/25850/,"ロフトワーク／FabCafe MTRL",東京都|アーツカウンシル東京|NPO法人場所と物語,2017,有り,無し,なし,あり・その他画像
4758,http://topmuseum.jp/contents/exhibition/index-2927.html,"東京都写真美術館 - B1F 展示室",株式会社クレヴィス,2017,有り,有り,なし,あり・チラシ画像
4760,http://topmuseum.jp/contents/exhibition/index-2997.html,"東京都写真美術館 - B1F 展示室",公益社団法人日本広告写真家協会（APA）,2017,有り,有り,,あり・チラシ画像
4762,http://topmuseum.jp/contents/exhibition/index-3000.html,"東京都写真美術館 - B1F 展示室",清里フォトアートミュージアム,2017,有り,有り,,あり・チラシ画像
4764,,"しぜんの国保育園（町田市） - 2F 事務所",東京都|アーツカウンシル東京|社会福祉法人東香会,2017,無し,無し,なし,なし
4766,,簗田寺,東京都|アーツカウンシル東京|社会福祉法人東香会,2017,無し,無し,なし,あり・その他画像
4768,https://www.artscouncil-tokyo.jp/ja/events/26378/,簗田寺,東京都|アーツカウンシル東京|社会福祉法人東香会,2017,有り,無し,なし,あり・その他画像
4770,,神津島村,東京都|アーツカウンシル東京|特定非営利活動法人神津島盛り上げ隊,2017,無し,無し,なし,なし
4772,,神津島村,東京都|アーツカウンシル東京|特定非営利活動法人神津島盛り上げ隊,2017,無し,無し,なし,あり・その他画像
4774,https://www.artscouncil-tokyo.jp/ja/events/19782/,"武蔵野プレイス - 4階フォーラム",東京都|アーツカウンシル東京,2017,有り,無し,なし,あり・その他画像
4775,https://www.artscouncil-tokyo.jp/ja/events/24124/,"100BANCH - 3F LOFT",東京都|アーツカウンシル東京,2017,有り,無し,なし,あり・チラシ画像|あり・その他画像
4776,https://www.artscouncil-tokyo.jp/ja/events/24879/,"アーツカウンシル東京 - 大会議室",東京都|アーツカウンシル東京,2017,有り,無し,なし,あり・チラシ画像|あり・その他画像
4779,http://topmuseum.jp/contents/pages/library_index.html,"東京都写真美術館 - 4F 図書室",東京都写真美術館,2017,有り,有り,なし,あり・その他画像
4781,,社会福祉法人愛泉会かまいしこども園,東京都|アーツカウンシル東京|特定非営利活動法人いわて連携復興センター,2017,無し,無し,なし,あり・その他画像
4783,,社会福祉法人愛泉会かまいしこども園,東京都|アーツカウンシル東京|特定非営利活動法人いわて連携復興センター,2017,無し,無し,なし,あり・その他画像
4785,,社会福祉法人愛泉会かまいしこども園,東京都|アーツカウンシル東京|特定非営利活動法人いわて連携復興センター,2017,無し,無し,なし,あり・その他画像
4786,,社会福祉法人愛泉会かまいしこども園,東京都|アーツカウンシル東京|特定非営利活動法人いわて連携復興センター,2017,無し,無し,なし,あり・その他画像
4787,,"東京都写真美術館 - 3F 展示室",東京都写真美術館,2017,無し,有り,,なし
4788,,社会福祉法人愛泉会かまいしこども園,東京都|アーツカウンシル東京|特定非営利活動法人いわて連携復興センター,2017,無し,無し,なし,あり・その他画像
4789,,社会福祉法人愛泉会かまいしこども園,東京都|アーツカウンシル東京|特定非営利活動法人いわて連携復興センター,2017,無し,無し,なし,あり・その他画像
4790,,社会福祉法人愛泉会かまいしこども園,東京都|アーツカウンシル東京|特定非営利活動法人いわて連携復興センター,2017,無し,無し,なし,あり・その他画像
4791,,"東京都写真美術館 - 3F 展示室",東京都写真美術館,2017,無し,有り,,なし
4792,,"東京都写真美術館 - 1F スタジオ|東京都写真美術館 - 2F 展示室",東京都写真美術館,2017,無し,有り,,なし
4793,,"東京都写真美術館 - 1F スタジオ|東京都写真美術館 - 2F 展示室",東京都写真美術館,2017,無し,有り,,なし
4794,,"東京都写真美術館 - 3F 展示室",東京都写真美術館,2017,無し,有り,,なし
4795,,"東京都写真美術館 - 1F スタジオ",東京都写真美術館,2017,無し,有り,,なし
4796,,社会福祉法人愛泉会かまいしこども園,東京都|アーツカウンシル東京|特定非営利活動法人いわて連携復興センター,2017,無し,無し,なし,なし
4800,https://tomin-fes.com/archive/2018/list/orchestra.html#section-1,"東京芸術劇場 - コンサートホール",公益社団法人日本演奏連盟,2017,無し,有り,なし,なし
4801,https://tomin-fes.com/archive/2018/list/orchestra.html#section-2,"東京芸術劇場 - コンサートホール",公益社団法人日本演奏連盟,2017,無し,有り,なし,なし
4802,https://tomin-fes.com/archive/2018/list/orchestra.html#section-3,"東京芸術劇場 - コンサートホール",公益社団法人日本演奏連盟,2017,無し,有り,なし,なし
4803,https://tomin-fes.com/archive/2018/list/orchestra.html#section-4,"東京芸術劇場 - コンサートホール",公益社団法人日本演奏連盟,2017,無し,有り,なし,なし
4804,https://tomin-fes.com/archive/2018/list/orchestra.html#section-5,"東京芸術劇場 - コンサートホール",公益社団法人日本演奏連盟,2017,無し,有り,なし,なし
4805,https://tomin-fes.com/archive/2018/list/orchestra.html#section-6,"東京芸術劇場 - コンサートホール",公益社団法人日本演奏連盟,2017,無し,有り,なし,なし
4806,https://tomin-fes.com/archive/2018/list/orchestra.html#section-7,"東京芸術劇場 - コンサートホール",公益社団法人日本演奏連盟,2017,無し,有り,なし,なし
4807,https://tomin-fes.com/archive/2018/list/orchestra.html#section-8,"東京芸術劇場 - コンサートホール",公益社団法人日本演奏連盟,2017,無し,有り,なし,なし
4810,,東京都立八王子特別支援学校,東京都|東京文化会館|アーツカウンシル東京,2016,無し,有り,なし,なし
4811,,東京都立久我山青光学園,東京都|東京文化会館|アーツカウンシル東京,2016,無し,有り,なし,なし
4812,https://tomin-fes.com/archive/2018/list/opera01.html,"東京文化会館 - 大ホール",公益財団法人日本オペラ振興会|公益社団法人日本演奏連盟,2017,有り,有り,なし,なし
4814,https://tomin-fes.com/archive/2018/list/opera02.html,"東京文化会館 - 大ホール",公益財団法人東京二期会|公益社団法人日本演奏連盟,2017,有り,有り,なし,なし
4815,https://tomin-fes.com/archive/2018/list/opera03.html,"新宿区立新宿文化センター - 大ホール",公益財団法人日本オペラ振興会|公益社団法人日本演奏連盟,2017,無し,有り,なし,なし
4816,https://tomin-fes.com/archive/2018/list/chamber.html#section-1,"東京文化会館 - 小ホール",公益社団法人日本演奏連盟,2017,無し,有り,,なし
4827,https://tomin-fes.com/archive/2018/list/chamber.html#section-1,"東京文化会館 - 小ホール",公益社団法人日本演奏連盟,2017,無し,有り,,なし
4828,https://tomin-fes.com/archive/2018/list/chamber.html#section-1,"東京文化会館 - 小ホール",公益社団法人日本演奏連盟,2017,無し,有り,,なし
4829,https://tomin-fes.com/archive/2018/list/theater01.html,俳優座劇場,有限会社劇団俳優座,2017,無し,有り,,なし
4834,https://tomin-fes.com/archive/images/2017_pamphlet.pdf,"東京芸術劇場 - プレイハウス",東京都|公益財団法人東京都歴史文化財団|公益財団法人スターダンサーズ・バレエ団,2016,無し,有り,なし,あり・その他画像
4836,https://tomin-fes.com/archive/2018/list/theater02.html,"座・高円寺１　セシオン杉並ホール、JR高円寺駅周辺商店街及び高南通りに設営される8演舞場|東京芸術劇場 - シアターウエスト",虚構の劇団|株式会社サードステージ,2017,無し,有り,,なし
4837,https://tomin-fes.com/archive/2018/list/theater03.html,TBS赤坂ACTシアター,有限会社石井光三オフィス,2017,無し,有り,,なし
4838,https://tomin-fes.com/archive/2018/list/theater04.html,小劇場B1,有限会社名取事務所,2017,無し,有り,,なし
4839,https://tomin-fes.com/archive/2018/list/theater05.html,"紀伊國屋サザンシアター TAKASHIMAYA",有限会社青年劇場,2017,無し,有り,,なし
4863,,岩手県釜石市|岩手県大槌町|東京都内各所,東京都|アーツカウンシル東京|特定非営利活動法人いわて連携復興センター,2017,無し,無し,なし,なし
4865,,"釜石情報交流センター 釜石PIT|釜石市民ホール|岩手県釜石市鵜住居町根浜海岸",東京都|アーツカウンシル東京|特定非営利活動法人いわて連携復興センター,2017,無し,無し,なし,あり・その他画像
4867,,"貞山堀（多賀城市） - 塩釜港沖|islands court|多賀城市山王地区公民館",東京都|アーツカウンシル東京|えずこ芸術のまち創造実行委員会|つながる湾プロジェクト運営委員会,2017,無し,無し,なし,あり・その他画像
4870,,松島湾,東京都|アーツカウンシル東京|えずこ芸術のまち創造実行委員会|つながる湾プロジェクト運営委員会,2017,無し,無し,なし,あり・その他画像
4871,,塩竈市御釜神社|合同会社顔晴れ塩竈|塩竈市千賀の浦緑地公園,東京都|アーツカウンシル東京|えずこ芸術のまち創造実行委員会|つながる湾プロジェクト運営委員会,2017,無し,無し,なし,なし
4875,,松島湾沿岸部|浦戸諸島|ビルドスペース,東京都|アーツカウンシル東京|えずこ芸術のまち創造実行委員会|つながる湾プロジェクト運営委員会,2017,無し,無し,なし,あり・その他画像
4879,,,東京都|アーツカウンシル東京|えずこ芸術のまち創造実行委員会|つながる湾プロジェクト運営委員会,2017,無し,無し,なし,なし
4880,,,東京都|アーツカウンシル東京|えずこ芸術のまち創造実行委員会|つながる湾プロジェクト運営委員会,2017,無し,無し,なし,なし
4884,,けやき教室（白石市）|おおがわら子どもの心のケアハウス（大河原町）|桜保育所（大河原町）,東京都|アーツカウンシル東京|えずこ芸術のまち創造実行委員会|つながる湾プロジェクト運営委員会,2017,無し,無し,なし,あり・その他画像
4886,https://tomin-fes.com/archive/images/2017_pamphlet.pdf,"ティアラこうとう（江東公会堂） - 大ホール",東京都|公益財団法人東京都歴史文化財団|公益財団法人東京シティ・バレエ団,2016,無し,有り,なし,あり・その他画像
4889,,あいやま小規模多機能居宅介護施設（村田町）|関保育所（七ヶ宿町）|障害者社会支援施設陽光園,東京都|アーツカウンシル東京|えずこ芸術のまち創造実行委員会|つながる湾プロジェクト運営委員会,2017,無し,無し,なし,あり・その他画像
